auto_id,auto_brand,auto_model,auto_year,auto_value,id_cliente,city
2008Pe4676,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2008,17000,27774,SAO PAULO
2008Pe4948,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2008,18000,20449,SOBRAL
2008Pe5725,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2008,15500,31703,UNAI
2008Pe7322,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2008,18000,23075,NOVO HAMBURGO
2008Pe7496,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2008,20000,28383,PARA DE MINAS
2008Pe7771,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2008,18000,27722,BLUMENAU
2008Pe9021,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2008,18900,23870,CASIMIRO DE ABREU
2008Pe9451,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 5p,2008,15851,28706,CASIMIRO DE ABREU
1999Pe30243,Peugeot,206 Rallye 1.6,1999,9000,29241,IBITINGA
1999Pe33140,Peugeot,206 Rallye 1.6,1999,9000,28638,PARA DE MINAS
2000Pe4206,Peugeot,206 Rallye 1.6,2000,10400,27826,SAO PAULO
2000Pe660,Peugeot,206 Rallye 1.6,2000,10900,31496,SAO PAULO
2001Pe32406,Peugeot,206 Rallye 1.6,2001,12000,19489,APARECIDA DE GOIANIA
2003Pe18972,Peugeot,206 Rallye 1.6/ 1.6 Flex 16v 110cv 3p,2003,10000,22720,ARARIPINA
2003Pe14031,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2003,8000,18612,ARAXA
2004Pe25296,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2004,12000,24618,BRASILIA
2004Pe32458,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2004,12750,9007,CAMARAGIBE
2005Pe11094,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2005,14445,31799,CURITIBA
2005Pe17350,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2005,13000,18734,GUARATINGUETA
2005Pe23197,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2005,60000,30624,ITAJU
2006Pe11521,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2006,15000,34263,MACUCO
2006Pe19953,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2006,14384,24490,PENAPOLIS
2006Pe2406,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2006,14000,31319,RIO DE JANEIRO
2006Pe28728,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2006,14000,31470,SALES OLIVEIRA
2006Pe3353,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2006,14000,28370,SALVADOR
2007Pe16123,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2007,15000,18930,TAQUARITINGA
2007Pe29243,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2007,19800,24760,CUIABA
2007Pe33680,Peugeot,206 Select./Presence 1.6/1.6 Flex 16V 5p,2007,19800,20758,ITAPE
2003Pe12238,Peugeot,206 Selection 1.6 16V 110cv 3p,2003,28000,27635,VOLTA REDONDA
2003Pe22708,Peugeot,206 Selection 1.6 16V 110cv 3p,2003,10000,27267,CARAPICUIBA
2003Pe25573,Peugeot,206 Selection 1.6 16V 110cv 3p,2003,10500,34080,COLATINA
2003Pe7993,Peugeot,206 Selection 1.6 16V 110cv 3p,2003,9000,36027,PEDERNEIRAS
2001Pe25715,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2001,13000,23593,SAO JERONIMO
2001Pe34844,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2001,10114,32613,UBERLANDIA
2001Pe6007,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2001,10000,7126,ESCADA
2002Pe2667,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2002,9000,35971,LAVRINHAS
2002Pe34232,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2002,9000,25516,MANAUS
2003Pe27443,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2003,14000,31462,PETROLINA
2003Pe32211,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2003,12000,7381,SANTA RITA DO SAPUCAI
2003Pe34939,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2003,10110,23554,IPAMERI
2004Pe1509,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2004,11000,22016,ITAQUERA
2004Pe15936,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2004,12000,23260,BELO HORIZONTE
2004Pe18343,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2004,10000,31067,BELO HORIZONTE
2004Pe21811,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2004,11000,26048,ESPIRITO SANTO DO PINHAL
2004Pe21877,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2004,11000,22301,IPAMERI
2004Pe29115,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2004,9000,22692,IPAMERI
2005Pe12570,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2005,12320,30277,JOS DE FREITAS
2005Pe3718,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2005,12042,35747,MAGE
2006Pe29221,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2006,40000,22114,MOGI DAS CRUZES
2006Pe31338,Peugeot,206 Selection/ Sensation 1.0 16v 3p,2006,15000,34601,PACAJA
2001Pe1000,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2001,12000,35167,PONTA GROSSA
2001Pe12932,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2001,35000,29237,SANTA LUZIA
2001Pe14808,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2001,8000,20541,SUZANO
2001Pe21329,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2001,10000,27770,VALPARAISO DE GOIAS
2001Pe25095,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2001,10000,31502,RIO DE JANEIRO
2001Pe32582,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2001,8000,23310,JOAO MONLEVADE
2001Pe3287,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2001,16000,29890,CAMPINAS
2001Pe9318,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2001,7000,16457,PRESIDENTE ALVES
2002Pe10937,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,9000,31278,ITIQUIRA
2002Pe11942,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,9000,25768,PONTA GROSSA
2002Pe17579,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,12000,29407,SEARA
2002Pe22867,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,8000,8542,FRANCISCO MORATO
2002Pe22911,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,11500,22120,PEDRO LEOPOLDO
2002Pe2322,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,12000,32017,RIBEIRAO DAS NEVES
2002Pe31799,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,15000,5243,FRANCISCO MORATO
2002Pe31856,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,11399,12757,FRANCISCO MORATO
2002Pe33670,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,11500,15551,FRANCISCO MORATO
2002Pe4562,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,10000,30051,FRUTAL
2002Pe6425,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2002,10000,30790,HORTOLANDIA
2003Pe2838,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2003,11000,27683,RIBEIRAO DAS NEVES
2003Pe9884,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2003,10000,2471,SAO PAULO
2004Pe32346,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2004,10000,27976,SAO PAULO
2004Pe35012,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2004,12000,35910,SAO PAULO
2005Pe10576,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2005,11000,30921,PALMAS
2005Pe11649,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2005,15000,34658,CHUPINGUAIA
2005Pe18489,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2005,13000,17805,DORES DE CAMPOS
2005Pe19698,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2005,12000,21954,GOIANIA
2005Pe21683,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2005,12450,23465,MAUA
2005Pe24824,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2005,12450,29259,PINHAIS
2005Pe4843,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2005,13000,19690,SAO LUIS
2005Pe7576,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2005,13000,24587,CARAPICUIBA
2005Pe7756,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2005,12410,13197,MACEIO
2005Pe9655,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2005,12000,31105,ESTEIO
2006Pe13883,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2006,25000,22479,GUARAREMA
2006Pe14073,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2006,19000,35987,HORIZONTE
2006Pe28127,Peugeot,206 Selection/ Sensation 1.0 16v 5p,2006,10000,26700,ITAJUBA
2006Pe25993,Peugeot,206 Sensation 1.4 Flex 8V 3p,2006,14000,28002,MAUA
2006Pe7409,Peugeot,206 Sensation 1.4 Flex 8V 3p,2006,16000,31747,PETROPOLIS
2007Pe10059,Peugeot,206 Sensation 1.4 Flex 8V 3p,2007,12931,22043,TEOFILO OTONI
2007Pe1900,Peugeot,206 Sensation 1.4 Flex 8V 3p,2007,9000,30108,PASSOS
2007Pe34936,Peugeot,206 Sensation 1.4 Flex 8V 3p,2007,13500,30878,PASSOS
2008Pe10993,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008,13500,14304,PATROCINIO
2008Pe13155,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008,14000,27504,MUZAMBINHO
2008Pe13765,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008,14500,25374,VOTUPORANGA
2008Pe15311,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008,15000,24079,SAO PAULO
2008Pe15924,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008,12000,34476,RIO DE JANEIRO
2008Pe20777,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008,14000,24356,ITAPORA
2008Pe33725,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008,12000,34865,BARUERI
2008Pe5186,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008,14000,14196,SAO PAULO
2008Pe5257,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008,14700,26585,RIO DE JANEIRO
2008Pe7350,Peugeot,206 Sensation 1.4 Flex 8V 3p,2008,13402,32587,CAMPO ALEGRE
2009Pe19085,Peugeot,206 Sensation 1.4 Flex 8V 3p,2009,17000,24530,FLORIANOPOLIS
2009Pe19333,Peugeot,206 Sensation 1.4 Flex 8V 3p,2009,18000,28610,RIO VERDE
2009Pe27503,Peugeot,206 Sensation 1.4 Flex 8V 3p,2009,15000,35857,ITAQUAQUECETUBA
2009Pe5501,Peugeot,206 Sensation 1.4 Flex 8V 3p,2009,20000,27541,OURINHOS
2010Pe1591,Peugeot,206 Sensation 1.4 Flex 8V 3p,2010,17000,35948,MONTES CLAROS
2010Pe22672,Peugeot,206 Sensation 1.4 Flex 8V 3p,2010,13000,23364,ROCHEDO
2010Pe2929,Peugeot,206 Sensation 1.4 Flex 8V 3p,2010,15000,3411,JOANOPOLIS
2010Pe4367,Peugeot,206 Sensation 1.4 Flex 8V 3p,2010,12000,16807,DIADEMA
2006Pe22628,Peugeot,206 Sensation 1.4 Flex 8V 5p,2006,8000,25172,ITAQUAQUECETUBA
2006Pe22633,Peugeot,206 Sensation 1.4 Flex 8V 5p,2006,14500,6327,CAPINOPOLIS
2006Pe30964,Peugeot,206 Sensation 1.4 Flex 8V 5p,2006,13500,9695,CAPINOPOLIS
2006Pe31353,Peugeot,206 Sensation 1.4 Flex 8V 5p,2006,15000,5368,MANGUEIRINHA
2006Pe32649,Peugeot,206 Sensation 1.4 Flex 8V 5p,2006,12000,22598,PARAUAPEBAS
2007Pe16213,Peugeot,206 Sensation 1.4 Flex 8V 5p,2007,15000,12222,BETIM
2007Pe2239,Peugeot,206 Sensation 1.4 Flex 8V 5p,2007,15000,34455,CANDIDO MOTA
2007Pe25995,Peugeot,206 Sensation 1.4 Flex 8V 5p,2007,16000,27761,BRASILIA
2007Pe29889,Peugeot,206 Sensation 1.4 Flex 8V 5p,2007,14500,19162,RIBEIRAO PIRES
2007Pe9552,Peugeot,206 Sensation 1.4 Flex 8V 5p,2007,13748,23060,TERESINA
2008Pe19193,Peugeot,206 Sensation 1.4 Flex 8V 5p,2008,15000,33735,ITAPAGIPE
2008Pe22830,Peugeot,206 Sensation 1.4 Flex 8V 5p,2008,15000,21385,RIO VERMELHO
2008Pe24340,Peugeot,206 Sensation 1.4 Flex 8V 5p,2008,18000,11651,RIO GRANDE DA SERRA
2008Pe26406,Peugeot,206 Sensation 1.4 Flex 8V 5p,2008,14000,25198,COTIA
2008Pe28260,Peugeot,206 Sensation 1.4 Flex 8V 5p,2008,18000,29296,NAVIRAI
2008Pe30381,Peugeot,206 Sensation 1.4 Flex 8V 5p,2008,15000,26609,SERRA NEGRA
2008Pe34662,Peugeot,206 Sensation 1.4 Flex 8V 5p,2008,15000,20695,GUARULHOS
2009Pe13772,Peugeot,206 Sensation 1.4 Flex 8V 5p,2009,16000,8595,SAO PAULO
2009Pe17808,Peugeot,206 Sensation 1.4 Flex 8V 5p,2009,12000,26442,SAO PAULO
2009Pe20475,Peugeot,206 Sensation 1.4 Flex 8V 5p,2009,17000,22084,PORTO CAMARGO
2009Pe25598,Peugeot,206 Sensation 1.4 Flex 8V 5p,2009,17300,4937,RIBEIRAO PRETO
2009Pe2573,Peugeot,206 Sensation 1.4 Flex 8V 5p,2009,16000,33063,VILA VALERIO
2009Pe33050,Peugeot,206 Sensation 1.4 Flex 8V 5p,2009,16000,4474,VITORIA
2009Pe9153,Peugeot,206 Sensation 1.4 Flex 8V 5p,2009,14000,22900,BRASILIA
2010Pe2767,Peugeot,206 Sensation 1.4 Flex 8V 5p,2010,20000,31382,CACHOEIRO DE ITAPEMIRIM
2010Pe30953,Peugeot,206 Sensation 1.4 Flex 8V 5p,2010,22000,35645,CUIABA
2010Pe31927,Peugeot,206 Sensation 1.4 Flex 8V 5p,2010,17961,1871,JOAO PESSOA
2001Pe11697,Peugeot,206 Soleil 1.0 16v 5p,2001,10000,9078,JOAO PESSOA
2001Pe12527,Peugeot,206 Soleil 1.0 16v 5p,2001,10000,9103,JOAO PESSOA
2001Pe15409,Peugeot,206 Soleil 1.0 16v 5p,2001,10500,5803,SAO JOSE DOS CAMPOS
2001Pe34586,Peugeot,206 Soleil 1.0 16v 5p,2001,10000,33035,PARNAMIRIM
2001Pe7485,Peugeot,206 Soleil 1.0 16v 5p,2001,11000,6767,MACAPA
2002Pe18723,Peugeot,206 Soleil 1.0 16v 5p,2002,8000,12579,MACAPA
2002Pe21666,Peugeot,206 Soleil 1.0 16v 5p,2002,11300,30009,ANANINDEUA
2002Pe2293,Peugeot,206 Soleil 1.0 16v 5p,2002,11000,22032,BOM JESUS DOS PERDÕES
2002Pe23490,Peugeot,206 Soleil 1.0 16v 5p,2002,11368,18146,BRASILIA
2002Pe24432,Peugeot,206 Soleil 1.0 16v 5p,2002,9000,30068,BRASILIA
2002Pe24859,Peugeot,206 Soleil 1.0 16v 5p,2002,12000,30952,CABO FRIO
2002Pe7069,Peugeot,206 Soleil 1.0 16v 5p,2002,15000,12879,ITAQUAQUECETUBA
2003Pe13815,Peugeot,206 Soleil 1.0 16v 5p,2003,11500,19146,MARABA
2003Pe14484,Peugeot,206 Soleil 1.0 16v 5p,2003,9500,19590,MARABA
2003Pe19755,Peugeot,206 Soleil 1.0 16v 5p,2003,9000,18312,POCÕES
2003Pe21233,Peugeot,206 Soleil 1.0 16v 5p,2003,12000,35996,SAO PAULO
2003Pe21563,Peugeot,206 Soleil 1.0 16v 5p,2003,8000,31873,TRES RANCHOS
2003Pe2669,Peugeot,206 Soleil 1.0 16v 5p,2003,11600,1438,BOA VISTA
2003Pe34456,Peugeot,206 Soleil 1.0 16v 5p,2003,10000,29722,GUARATUBA
2003Pe7928,Peugeot,206 Soleil 1.0 16v 5p,2003,12000,31029,GUARATUBA
2003Pe9900,Peugeot,206 Soleil 1.0 16v 5p,2003,12000,30363,RIO DE JANEIRO
2004Pe17234,Peugeot,206 Soleil 1.0 16v 5p,2004,10000,31834,CRICIÚMA
2004Pe22126,Peugeot,206 Soleil 1.0 16v 5p,2004,12761,9105,GUARATUBA
2004Pe22511,Peugeot,206 Soleil 1.0 16v 5p,2004,12000,12353,GUARATUBA
2001Pe14149,Peugeot,206 Soleil 1.6 16v 110cv 5p,2001,7000,21910,PEDREIRA
2001Pe21528,Peugeot,206 Soleil 1.6 16v 110cv 5p,2001,10000,32410,SANTA LUZIA
2001Pe21546,Peugeot,206 Soleil 1.6 16v 110cv 5p,2001,10000,29181,SAO PAULO
2001Pe23906,Peugeot,206 Soleil 1.6 16v 110cv 5p,2001,12500,32155,SAO PAULO
2001Pe27775,Peugeot,206 Soleil 1.6 16v 110cv 5p,2001,8000,35317,MACAE
2001Pe27823,Peugeot,206 Soleil 1.6 16v 110cv 5p,2001,10000,29552,SAO BERNARDO DO CAMPO
2002Pe16375,Peugeot,206 Soleil 1.6 16v 110cv 5p,2002,14000,19017,BARUERI
2002Pe30697,Peugeot,206 Soleil 1.6 16v 110cv 5p,2002,10000,35736,BRASILIA
2002Pe31327,Peugeot,206 Soleil 1.6 16v 110cv 5p,2002,12000,14703,CAPINZAL
2002Pe34145,Peugeot,206 Soleil 1.6 16v 110cv 5p,2002,11500,30775,CURITIBA
2002Pe9294,Peugeot,206 Soleil 1.6 16v 110cv 5p,2002,7500,24407,DOURADOS
2003Pe10324,Peugeot,206 Soleil 1.6 16v 110cv 5p,2003,10000,34835,ITAMARI
2003Pe19826,Peugeot,206 Soleil 1.6 16v 110cv 5p,2003,12000,33807,LAGOA DA PRATA
2003Pe21473,Peugeot,206 Soleil 1.6 16v 110cv 5p,2003,12000,10998,MACAE
2003Pe26212,Peugeot,206 Soleil 1.6 16v 110cv 5p,2003,12000,30095,PARAISOPOLIS
2003Pe31343,Peugeot,206 Soleil 1.6 16v 110cv 5p,2003,12500,2616,REDENCAO
2003Pe34995,Peugeot,206 Soleil 1.6 16v 110cv 5p,2003,12300,1222,SAO PAULO
2003Pe9716,Peugeot,206 Soleil 1.6 16v 110cv 5p,2003,20000,28620,SAO GONCALO DO AMARANTE
2004Pe21097,Peugeot,206 Soleil 1.6 16v 110cv 5p,2004,10000,30014,CATANDUVA
2000Pe12762,Peugeot,206 Soleil 1.6 3p,2000,8000,27177,CABO FRIO
2000Pe31312,Peugeot,206 Soleil 1.6 3p,2000,11900,31455,PAULISTA
2000Pe4800,Peugeot,206 Soleil 1.6 3p,2000,11500,29113,PORTO ALEGRE
2001Pe20695,Peugeot,206 Soleil 1.6 3p,2001,10362,29205,CUIABA
2001Pe28822,Peugeot,206 Soleil 1.6 3p,2001,14000,32640,INDAIAL
2001Pe4365,Peugeot,206 Soleil 1.6 3p,2001,10000,29283,ASSIS
1999Pe25657,Peugeot,206 Soleil 1.6 5p,1999,12000,15974,BELEM
2000Pe11483,Peugeot,206 Soleil 1.6 5p,2000,12000,27045,BRASILIA
2000Pe14718,Peugeot,206 Soleil 1.6 5p,2000,15000,20810,CANAA DOS CARAJAS
2000Pe18158,Peugeot,206 Soleil 1.6 5p,2000,12000,34962,CONTAGEM
2000Pe20429,Peugeot,206 Soleil 1.6 5p,2000,10000,35131,SAO PAULO
2000Pe20783,Peugeot,206 Soleil 1.6 5p,2000,11000,35555,ITAJAI
2000Pe2318,Peugeot,206 Soleil 1.6 5p,2000,10800,21738,SANTA BARBARA D'OESTE
2000Pe27090,Peugeot,206 Soleil 1.6 5p,2000,10000,24085,MACAIBA
2000Pe3687,Peugeot,206 Soleil 1.6 5p,2000,13000,2732,PAULISTANA
2000Pe7075,Peugeot,206 Soleil 1.6 5p,2000,10500,25810,GOIANIA
2001Pe15390,Peugeot,206 Soleil 1.6 5p,2001,20000,15946,LIMOEIRO DO NORTE
2002Pe27652,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2002,10000,12687,SANTA CRUZ DA ESPERANCA
2002Pe29806,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2002,11000,19170,SAO JOAO DEL REI
2002Pe31,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2002,10000,30417,BRASILIA
2002Pe32419,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2002,10000,9600,ELDORADO DO SUL
2002Pe32746,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2002,8000,25703,MARCELANDIA
2002Pe33589,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2002,10000,30231,PITANGUEIRAS
2003Pe18884,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2003,10894,20679,POSSE
2003Pe20482,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2003,10920,28911,POUSO ALEGRE
2003Pe23658,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2003,10000,34443,SANTO ANDRE
2003Pe32309,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2003,12000,31097,SAO JOSE DOS PINHAIS
2003Pe33275,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2003,9000,15200,SAO PAULO
2003Pe34705,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2003,11000,34991,SERRA
2003Pe9918,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2003,15000,27234,TUNAS DO PARANA
2004Pe1325,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2004,15000,17504,PORTO REAL DO COLEGIO
2004Pe18687,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2004,9000,28202,SAO PAULO
2004Pe26166,Peugeot,206 Soleil/ Quiksilver 1.0 16v 3p,2004,15000,22647,LUZIANIA
2002Pe29007,Peugeot,206 Soleil/ Quiksilver 1.6 16v 110cv 3p,2002,10000,30573,SAO CARLOS
2002Pe31177,Peugeot,206 Soleil/ Quiksilver 1.6 16v 110cv 3p,2002,9500,11746,SAO PAULO
2003Pe25687,Peugeot,206 Soleil/ Quiksilver 1.6 16v 110cv 3p,2003,11985,6385,SAO SIMAO
2004Pe2626,Peugeot,206 Soleil/ Quiksilver 1.6 16v 110cv 3p,2004,16000,35372,SANTA FE DO SUL
2008Pe24137,Peugeot,206 SW Automatic (feline)1.6 Flex 16V 5p,2008,21000,15418,GOIANIA
2008Pe32556,Peugeot,206 SW Automatic (feline)1.6 Flex 16V 5p,2008,19000,31451,PETROLINA
2007Pe15635,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2007,16500,34929,SALGUEIRO
2007Pe28610,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2007,15000,8233,BAMBUI
2007Pe29962,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2007,18000,35570,ARGOIM
2007Pe30277,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2007,20000,20529,GOIANIA
2007Pe7697,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2007,20000,22498,SAO PAULO
2008Pe13115,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,24000,21732,ARACRUZ
2008Pe13393,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,18000,25839,BELEM
2008Pe14800,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,19990,23718,GOIAS
2008Pe15269,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,21000,32314,LAGES
2008Pe15619,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,18000,27053,LAURO MÜLLER
2008Pe17067,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,20000,27134,LAURO MÜLLER
2008Pe17617,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,19900,20427,LONDRINA
2008Pe18586,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,17466,25168,LONDRINA
2008Pe21808,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,19000,32207,PLANALTINA
2008Pe22564,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,18000,33220,POCONE
2008Pe22877,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,18171,11084,SAO GONCALO
2008Pe25722,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,18171,18954,SAO LOURENCO DA MATA
2008Pe27296,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,20000,33643,SAO PAULO
2008Pe27964,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,19000,31655,SOROCABA
2008Pe30451,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,16000,25092,BALNEARIO PICARRAS
2008Pe3668,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,20000,27307,GUARAPUAVA
2008Pe4482,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,18000,35418,TERESINA
2008Pe5434,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,12000,34930,CURITIBA
2008Pe5634,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,17000,8845,ITU
2008Pe8203,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2008,19000,5245,PRATA
2005Pe12465,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2005,13000,29720,RIO VERDE
2005Pe1665,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2005,14000,27228,CAMPINAS
2005Pe23002,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2005,16000,21014,CAMPINAS
2005Pe3717,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2005,13400,31491,ILHOTA
2005Pe6125,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2005,18000,17974,PATROCINIO
2006Pe13200,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2006,21000,9182,CAPIM BRANCO
2006Pe20779,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2006,30000,20245,ELDORADO DOS CARAJAS
2006Pe22091,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2006,12000,33553,NOVA IGUACU
2006Pe22910,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2006,19000,21690,PEDERNEIRAS
2006Pe24522,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2006,14000,22922,VESPASIANO
2006Pe2964,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2006,14000,13423,CAMPO LIMPO PAULISTA
2006Pe30323,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2006,16800,7042,IBIRITE
2007Pe13383,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2007,16000,24427,JUAZEIRO
2007Pe15908,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2007,17000,19646,PETROLINA
2007Pe22975,Peugeot,206 SW Feline 1.6/ 1.6 Flex 16V 5p,2007,16000,20261,PONTA GROSSA
